ticker,open,high,low,close,volume,amount,marketCap,shares,foreignersRate,exhaustionRate,BPS,PER,PBR,EPS,DIV,DPS,name,market,KRXIndustry,products,IPO,industryCode,industryName,sectorCode,sectorName
119830,6150.0,6230.0,6090.0,6130.0,150472.0,925414960.0,135580532460.0,22117542.0,2.8007812,2.8007812,7736.0,6.2,0.79,988.0,0.0,0.0,아이텍,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업",비메모리 반도체 테스트,20101026,WI620,반도체,G45,IT
052770,481.0,515.0,473.0,482.0,124653.0,60723906.0,28088597718.0,58275099.0,1.6503906,1.6503906,113.0,0.0,4.27,0.0,0.0,0.0,아이톡시,KOSDAQ,소프트웨어 개발 및 공급업,게임,20020822,__industryCode__,__industryName__,__sectorCode__,__sectorName__
124500,20250.0,20700.0,19310.0,19480.0,682195.0,13569233245.0,452024185960.0,23204527.0,2.4707031,2.4707031,3358.0,105.87,5.8,184.0,0.0,0.0,아이티센글로벌,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",시스템통합 및 IT서비스,20141223,WI200,비철금속,G15,소재
031820,571.0,571.0,558.0,560.0,428044.0,240843539.0,67788820960.0,121051466.0,1.4199219,1.4199219,1479.0,3.64,0.38,154.0,0.0,0.0,아이티센씨티에스,KOSPI,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","시스템(네트웍) 구축/데이터통신장비(모뎀,먹스),종합네트워크시스템 제조,설치,유지보수",19970212,WI602,IT서비스,G45,IT
010280,986.0,1004.0,977.0,997.0,191416.0,189842241.0,64928414642.0,65123786.0,2.7695312,2.7695312,1169.0,5.57,0.85,179.0,0.0,0.0,아이티센엔텍,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","클라우드,시스템통합(SI),네트워크 설계 및 구축,시스템운영(SM)",20000414,WI602,IT서비스,G45,IT
232830,2550.0,2615.0,2500.0,2510.0,81110.0,204297045.0,29385754720.0,11707472.0,3.0703125,3.0703125,929.0,0.0,2.7,0.0,0.0,0.0,아이티센피엔에스,KOSDAQ,소프트웨어 개발 및 공급업,"디지털 금융 서비스 구축, 모바일 보안솔루션, 생체인증 전자서명",20230629,WI602,IT서비스,G45,IT
372800,4905.0,4975.0,4835.0,4835.0,19785.0,96428486.0,29237196650.0,6046990.0,1.2695312,1.2695312,3043.0,19.98,1.59,242.0,0.0,0.0,아이티아이즈,KOSDAQ,소프트웨어 개발 및 공급업,"디지털금융솔루션 제공 및 AI, Big Data 서비스, 클라우드 통합 플랫폼 (GURMWI)",20211111,WI602,IT서비스,G45,IT
084850,12410.0,12410.0,12130.0,12330.0,40839.0,500572005.0,279680576220.0,22682934.0,2.4492188,2.4492188,8991.0,208.98,1.37,59.0,0.0,0.0,아이티엠반도체,KOSDAQ,전자부품 제조업,배터리 보호회로,20191107,WI610,IT하드웨어,G45,IT
309710,31950.0,31950.0,29100.0,30000.0,284713.0,8515434800.0,377490030000.0,12583001.0,1.1298828,1.1298828,4928.0,21.05,6.09,1425.0,0.0,0.0,아이티켐,KOSDAQ,기초 의약물질 제조업,"원료의약품, 의약품중간체 및 전자재료 등",20250807,WI410,건강관리,G35,건강관리
114840,18250.0,18250.0,17850.0,17990.0,112933.0,2029447720.0,311585001000.0,17319900.0,8.5390625,8.5390625,5346.0,10.92,3.37,1647.0,0.66,118.0,아이패밀리에스씨,KOSDAQ,기타 화학제품 제조업,"색조화장품 브랜드 `롬앤(Rom&nd)', IT기반 웨딩서비스 브랜드 `아이웨딩`",20211028,WI310,"화장품,의류",G25,경기관련소비재
027360,2175.0,2180.0,2155.0,2160.0,134941.0,292311712.0,261674076960.0,121145406.0,1.4697266,1.4697266,2205.0,30.86,0.98,70.0,2.31,50.0,아주IB투자,KOSDAQ,기타 금융업,,20181121,WI500,은행,G40,금융
139990,3285.0,3290.0,3255.0,3265.0,20259.0,66186649.0,126536426710.0,38755414.0,14.4609375,14.4609375,4469.0,0.0,0.73,0.0,0.0,0.0,아주스틸,KOSPI,1차 철강 제조업,"프리미엄 가전용 고품질 컬러강판, 건자재 등",20210820,WI210,철강,G15,소재
032080,1268.0,1268.0,1210.0,1249.0,26371.0,32768760.0,26842295221.0,21491029.0,0.5600586,0.5600586,5062.0,0.0,0.25,0.0,0.0,0.0,아즈텍WB,KOSDAQ,"섬유제품 염색, 정리 및 마무리 가공업",직물,20001026,WI310,"화장품,의류",G25,경기관련소비재
013310,3335.0,3360.0,3285.0,3320.0,252251.0,838863787.0,128837852240.0,38806582.0,7.7382812,7.7382812,8548.0,6.92,0.39,480.0,3.01,100.0,아진산업,KOSDAQ,자동차 신품 부품 제조업,자동차 차체 부품,20151222,WI300,자동차,G25,경기관련소비재
059120,7860.0,8080.0,7790.0,7820.0,60615.0,477706085.0,76234020720.0,9748596.0,3.7695312,3.7695312,4398.0,0.0,1.78,0.0,0.0,0.0,아진엑스텍,KOSDAQ,반도체 제조업,"전자집적회로, 모션제어칩",20140724,WI620,반도체,G45,IT
009320,1018.0,1019.0,1000.0,1014.0,45847.0,46297950.0,49989966780.0,49299770.0,0.26000977,0.26000977,586.0,53.37,1.73,19.0,0.0,0.0,아진전자부품,KOSPI,자동차 신품 부품 제조업,자동차 전장부품,19890825,WI300,자동차,G25,경기관련소비재
203690,0.0,0.0,0.0,4425.0,0.0,0.0,76921522875.0,17383395.0,0.27001953,0.27001953,1776.0,0.0,2.49,0.0,0.0,0.0,아크솔루션스,KOSDAQ,"펄프, 종이 및 판지 제조업",화장품,20140930,WI310,"화장품,의류",G25,경기관련소비재
158430,7070.0,7120.0,6980.0,7030.0,312431.0,2200818595.0,174699218870.0,24850529.0,1.1298828,1.1298828,3873.0,14.06,1.82,500.0,0.71,50.0,아톤,KOSDAQ,소프트웨어 개발 및 공급업,"모바일금융솔루션, mOTP 개발",20191017,WI602,IT서비스,G45,IT
200350,7740.0,7800.0,7510.0,7600.0,24386.0,186466650.0,75969790000.0,9996025.0,1.4599609,1.4599609,5417.0,0.0,1.4,0.0,0.0,0.0,아티스트스튜디오,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",드라마 제작,20211230,WI331,미디어,G50,커뮤니케이션서비스
321820,5070.0,5100.0,4980.0,5020.0,18013.0,90301500.0,78268707520.0,15591376.0,2.0703125,2.0703125,1737.0,0.0,2.89,0.0,0.0,0.0,아티스트컴퍼니,KOSDAQ,소프트웨어 개발 및 공급업,빅데이터/인공지능 마케팅플랫폼 및 데이터플랫폼,20210203,WI602,IT서비스,G45,IT
001540,7900.0,7900.0,7780.0,7790.0,31664.0,247784770.0,101600451800.0,13042420.0,4.8710938,4.8710938,14577.0,5.26,0.53,1482.0,5.65,440.0,안국약품,KOSDAQ,의약품 제조업,"그랑파제, 토비콤-S",20000615,WI410,건강관리,G35,건강관리
053800,59400.0,59800.0,59100.0,59300.0,22651.0,1343901950.0,659801805800.0,11126506.0,31.359375,31.359375,38216.0,15.76,1.55,3763.0,2.19,1300.0,안랩,KOSDAQ,소프트웨어 개발 및 공급업,바이러스백신 프로그램,20010913,WI602,IT서비스,G45,IT
065660,23350.0,23400.0,22650.0,22900.0,26689.0,611154050.0,229139690000.0,10006100.0,3.8691406,3.8691406,11325.0,0.0,2.02,0.0,0.0,0.0,안트로젠,KOSDAQ,기타 전문 도매업,줄기세포치료제,20160215,WI410,건강관리,G35,건강관리
297570,1003.0,1024.0,999.0,1009.0,17463.0,17547857.0,34932808962.0,34621218.0,0.91015625,0.91015625,1166.0,0.0,0.87,0.0,0.0,0.0,알로이스,KOSDAQ,통신 및 방송 장비 제조업,안드로이드 OTT 멀티미디어 디바이스,20180720,WI630,IT가전,G45,IT
001780,2195.0,2200.0,2140.0,2155.0,400734.0,864431354.0,208668934460.0,96830132.0,2.6894531,2.6894531,3219.0,11.46,0.67,188.0,0.0,0.0,알루코,KOSPI,1차 비철금속 제조업,"알루미늄제품,샷시 제조",20070607,WI200,비철금속,G15,소재
260660,3860.0,3895.0,3800.0,3810.0,102653.0,391648970.0,58395950010.0,15327021.0,5.078125,5.078125,5307.0,0.0,0.72,0.0,1.97,75.0,알리코제약,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,완제 의약품,20180212,WI410,건강관리,G35,건강관리
354320,23300.0,23300.0,22550.0,22800.0,14882.0,338922325.0,145723486800.0,6391381.0,1.9697266,1.9697266,22042.0,223.53,1.03,102.0,0.0,0.0,알멕,KOSDAQ,1차 비철금속 제조업,알루미늄 압출 제품,20230630,WI300,자동차,G25,경기관련소비재
361570,2380.0,2430.0,2290.0,2315.0,79097.0,183079208.0,66540718665.0,28743291.0,3.1503906,3.1503906,2224.0,0.0,1.04,0.0,0.0,0.0,알비더블유,KOSDAQ,오디오물 출판 및 원판 녹음업,음반 및 음원 등(콘텐츠),20211122,WI331,미디어,G50,커뮤니케이션서비스
131370,2800.0,2830.0,2750.0,2785.0,119265.0,332875322.0,148348826155.0,53267083.0,17.953125,17.953125,1839.0,48.02,1.51,58.0,0.36,10.0,알서포트,KOSDAQ,소프트웨어 개발 및 공급업,"원격지원,제어 솔루션",20110105,WI602,IT서비스,G45,IT
140670,12740.0,13070.0,12730.0,13000.0,129495.0,1669773300.0,120940820000.0,9303140.0,2.1894531,2.1894531,2700.0,0.0,4.81,0.0,0.0,0.0,알에스오토메이션,KOSDAQ,전자부품 제조업,"모션제어기, 드라이브, 에너지제어장치",20170811,WI230,기계,G20,산업재
096610,0.0,0.0,0.0,2965.0,0.0,0.0,51550708615.0,17386411.0,5.0,5.0,685.0,0.0,4.33,0.0,0.0,0.0,알에프세미,KOSDAQ,반도체 제조업,"ECM Chip, TVS Diode, Driver IC, LED Module, LED",20071120,__industryCode__,__industryName__,__sectorCode__,__sectorName__
061040,2130.0,2190.0,2120.0,2140.0,216241.0,465246932.0,68671014260.0,32089259.0,1.9599609,1.9599609,7214.0,0.0,0.3,0.0,0.0,0.0,알에프텍,KOSDAQ,통신 및 방송 장비 제조업,"핸드폰 충전기, 핸즈프리",20020516,WI610,IT하드웨어,G45,IT
148250,6560.0,6670.0,6390.0,6600.0,59747.0,387695790.0,62348035200.0,9446672.0,1.1396484,1.1396484,4969.0,0.0,1.33,0.0,0.45,30.0,알엔투테크놀로지,KOSDAQ,전자부품 제조업,"이동통신부품(커플러), 의료기기용기판, 파우더",20160622,WI610,IT하드웨어,G45,IT
347860,2780.0,2800.0,2690.0,2690.0,557566.0,1530641501.0,104132485090.0,38710961.0,1.1103516,1.1103516,244.0,0.0,11.02,0.0,0.0,0.0,알체라,KOSDAQ,소프트웨어 개발 및 공급업,"얼굴인식 AI, 이상상황 감지 AI 등",20201221,WI602,IT서비스,G45,IT
196170,473000.0,475000.0,463000.0,466500.0,290971.0,136073926250.0,24960450102000.0,53505788.0,13.78125,13.78125,5134.0,398.04,90.86,1172.0,0.0,0.0,알테오젠,KOSDAQ,자연과학 및 공학 연구개발업,바이오시밀러 및 바이오베터,20141212,WI410,건강관리,G35,건강관리
123750,1544.0,1559.0,1518.0,1518.0,41547.0,63911931.0,19348878846.0,12746297.0,1.5595703,1.5595703,1577.0,0.0,0.96,0.0,0.0,0.0,알톤,KOSDAQ,그외 기타 운송장비 제조업,전기 및 일반자전거 등,20100702,WI310,"화장품,의류",G25,경기관련소비재
085810,558.0,558.0,550.0,550.0,117079.0,64616664.0,33442910600.0,60805292.0,0.7402344,0.7402344,763.0,0.0,0.72,0.0,0.0,0.0,알티캐스트,KOSDAQ,소프트웨어 개발 및 공급업,"디지털 방송용 소프트웨어(셋톱박스용 미들웨어 등), CAS(수신제한시스템)",20131206,WI602,IT서비스,G45,IT
043100,2200.0,2205.0,2070.0,2135.0,493874.0,1041787200.0,42935020800.0,20110080.0,1.7998047,1.7998047,1842.0,0.0,1.16,0.0,0.0,0.0,알파녹스,KOSDAQ,의료용 기기 제조업,"가정용 온열치료기, 의료기구",20000808,WI410,건강관리,G35,건강관리
117670,6500.0,6510.0,6370.0,6370.0,16398.0,105097750.0,39108411160.0,6139468.0,0.4099121,0.4099121,6840.0,0.0,0.93,0.0,0.0,0.0,알파칩스,KOSDAQ,반도체 제조업,시스템 반도체 개발,20100917,__industryCode__,__industryName__,__sectorCode__,__sectorName__
314140,7700.0,7790.0,7400.0,7470.0,78897.0,592976865.0,64737716670.0,8666361.0,1.5195312,1.5195312,11827.0,0.0,0.63,0.0,0.0,0.0,알피바이오,KOSDAQ,의약품 제조업,연질캡슐 제형의 의약품 및 건강기능식품,20220929,WI410,건강관리,G35,건강관리
291650,1052.0,1052.0,1019.0,1022.0,105738.0,108574251.0,29924417544.0,29280252.0,4.8007812,4.8007812,842.0,0.0,1.21,0.0,0.0,0.0,압타머사이언스,KOSDAQ,자연과학 및 공학 연구개발업,압타머기반 신약개발 및 진단제품 개발,20200916,WI410,건강관리,G35,건강관리
293780,7740.0,7740.0,7170.0,7190.0,227766.0,1660554570.0,193276978400.0,26881360.0,1.6699219,1.6699219,2016.0,0.0,3.57,0.0,0.0,0.0,압타바이오,KOSDAQ,자연과학 및 공학 연구개발업,"용역매출, 유전자전달체, 압타머연구용시약",20190612,WI410,건강관리,G35,건강관리
018250,14740.0,14840.0,14200.0,14250.0,122681.0,1767106520.0,376341573750.0,26409935.0,2.2402344,2.2402344,15580.0,8.44,0.91,1689.0,4.07,580.0,애경산업,KOSPI,기타 화학제품 제조업,"Age 20's,루나, 트리오, 2080치약, 순샘, 제트 등",20180322,WI310,"화장품,의류",G25,경기관련소비재
161000,11850.0,11930.0,11570.0,11690.0,779144.0,9103675715.0,568703408210.0,48648709.0,0.05999756,0.05999756,15259.0,142.56,0.77,82.0,2.4,281.0,애경케미칼,KOSPI,기초 화학물질 제조업,무수프탈산 등,20120917,WI110,화학,G15,소재
310200,3895.0,3915.0,3745.0,3775.0,452912.0,1725654533.0,196914705900.0,52162836.0,5.109375,5.109375,2536.0,10.72,1.49,352.0,0.0,0.0,애니플러스,KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송통신사업,20181221,WI331,미디어,G50,커뮤니케이션서비스
179530,3260.0,3435.0,3250.0,3350.0,296728.0,995128027.0,42398631800.0,12656308.0,4.2109375,4.2109375,529.0,0.0,6.33,0.0,0.0,0.0,애드바이오텍,KOSDAQ,의약품 제조업,"동물용약품,영양제,단미사료(네오폐녹스),보조사료 제조,도매/식품첨가물,화장품 도소매,무역",20220124,WI410,건강관리,G35,건강관리
397810,9590.0,10500.0,9590.0,10060.0,173485.0,1752715090.0,51750551400.0,5144190.0,2.2695312,2.2695312,0.0,0.0,0.0,0.0,0.0,0.0,애드포러스,KOSDAQ,광고업,모바일 광고 플랫폼,20250822,WI331,미디어,G50,커뮤니케이션서비스
900100,703.0,712.0,696.0,701.0,128852.0,90350459.0,32272141692.0,46037292.0,10.78125,10.78125,,,,,,,애머릿지,KOSDAQ,자동차 부품 및 내장품 판매업,인터모달 신생 및 재생타이어,20100421,__industryCode__,__industryName__,__sectorCode__,__sectorName__
052790,6450.0,6480.0,6400.0,6400.0,15555.0,100159320.0,72516083200.0,11330638.0,49.625,49.625,21893.0,9.4,0.29,681.0,0.0,0.0,액토즈소프트,KOSDAQ,소프트웨어 개발 및 공급업,온라인 게임 및 모바일 게임,20010814,WI601,소프트웨어,G50,커뮤니케이션서비스
290740,5200.0,5270.0,5140.0,5190.0,5500.0,28482660.0,52237407090.0,10065011.0,0.39990234,0.39990234,7402.0,32.64,0.7,159.0,1.93,100.0,액트로,KOSDAQ,전자부품 제조업,모바일용 액츄에이터 및 조립자동화 설비,20180828,WI610,IT하드웨어,G45,IT
238090,1658.0,1658.0,1555.0,1633.0,52341.0,84993412.0,38442947799.0,23541303.0,0.6801758,0.6801758,3962.0,0.0,0.41,0.0,0.0,0.0,앤디포스,KOSDAQ,플라스틱제품 제조업,"TSP용 양면 테이프, 윈도우 필름",20161012,WI610,IT하드웨어,G45,IT
092600,663.0,663.0,626.0,638.0,234175.0,149782688.0,16003283846.0,25083517.0,2.1191406,2.1191406,730.0,0.0,0.87,0.0,0.0,0.0,앤씨앤,KOSDAQ,반도체 제조업,차량용 블랙박스 / 영상처리용 시스템반도체,20070626,__industryCode__,__industryName__,__sectorCode__,__sectorName__
129890,1029.0,1050.0,1018.0,1035.0,382814.0,396950774.0,52415929350.0,50643410.0,2.2109375,2.2109375,1182.0,10.56,0.88,98.0,1.93,20.0,앱코,KOSDAQ,컴퓨터 및 주변장치 제조업,"게이밍기어, 뉴라이프가전 등",20201202,WI610,IT하드웨어,G45,IT
174900,21300.0,22750.0,20300.0,21550.0,561935.0,12182508150.0,411453050950.0,19092949.0,8.8515625,8.8515625,1606.0,0.0,13.42,0.0,0.0,0.0,앱클론,KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,항체의약품,20170918,WI410,건강관리,G35,건강관리
109960,305.0,312.0,298.0,301.0,599882.0,181035573.0,66457569969.0,220789269.0,0.6098633,0.6098633,1503.0,0.0,0.2,0.0,0.0,0.0,앱토크롬,KOSDAQ,기타 전문 도매업,"모바일게임 퍼블리싱, 바이오의약품 연구개발업 및 판매, 생산설비 및 연구장비의 대여 및 판매",20091113,WI410,건강관리,G35,건강관리
270520,720.0,732.0,696.0,719.0,1510111.0,1073854026.0,141347596693.0,196589147.0,2.4902344,2.4902344,510.0,0.0,1.41,0.0,0.0,0.0,앱튼,KOSDAQ,"건축기술, 엔지니어링 및 관련 기술 서비스업",지열냉난방시스템,20170822,WI100,에너지,G10,에너지
255440,9160.0,9250.0,8840.0,8950.0,47552.0,425040240.0,116869100000.0,13058000.0,2.4707031,2.4707031,11381.0,0.0,0.79,0.0,0.0,0.0,야스,KOSDAQ,특수 목적용 기계 제조업,"OLED 증착기, OLED 증착원",20170929,WI640,디스플레이,G45,IT
030960,8430.0,8570.0,8330.0,8350.0,74638.0,628331290.0,133433000000.0,15980000.0,0.77978516,0.77978516,13735.0,25.77,0.61,324.0,0.6,50.0,양지사,KOSDAQ,인쇄 및 인쇄관련 산업,다이어리,19961024,WI250,"상사,자본재",G20,산업재
102120,12870.0,13000.0,12620.0,12730.0,289003.0,3690874375.0,226348985690.0,17780753.0,4.8710938,4.8710938,6792.0,79.07,1.87,161.0,1.18,150.0,어보브반도체,KOSDAQ,반도체 제조업,"반도체,전자제품,마이크로컨트롤라",20090605,WI620,반도체,G45,IT
238120,3350.0,3360.0,3305.0,3360.0,24820.0,82707795.0,48313090560.0,14378896.0,1.8603516,1.8603516,2469.0,11.71,1.36,287.0,0.0,0.0,얼라인드,KOSDAQ,사진장비 및 광학기기 제조업,"자동세포카운팅시스템, 생체조직투명화시스템, 디지털세포이미징시스템",20161103,WI410,건강관리,G35,건강관리
019990,9130.0,9230.0,8710.0,8840.0,1182351.0,10577644380.0,86243817920.0,9756088.0,8.90625,8.90625,4346.0,157.86,2.03,56.0,0.0,0.0,에너토크,KOSDAQ,일반 목적용 기계 제조업,전동액츄에이터,20060201,WI230,기계,G20,산업재
011090,539.0,555.0,535.0,548.0,445832.0,242239192.0,32875419268.0,59991641.0,2.0703125,2.0703125,718.0,8.43,0.76,65.0,0.0,0.0,에넥스,KOSPI,가구 제조업,"씽크상판,주방기기,목재케비넷,유해가스저감장치시설 제조,판매",19950708,WI220,건설,G20,산업재
435570,10950.0,11440.0,10810.0,10900.0,16100.0,177015010.0,83025114700.0,7616983.0,0.91015625,0.91015625,6218.0,71.24,1.75,153.0,0.0,0.0,에르코스,KOSDAQ,도시락 및 식사용 조리식품 제조업,"영유아식, 고령친화식품, 식물기반 대체식품",20250228,WI400,필수소비재,G30,필수소비재
270660,21300.0,21600.0,20950.0,21300.0,150537.0,3201110900.0,262164702600.0,12308202.0,0.0,0.0,5388.0,788.89,3.95,27.0,0.0,0.0,에브리봇,KOSDAQ,가정용 기기 제조업,"물걸레 로봇청소기, 흡입형 로봇청소기",20210728,WI310,"화장품,의류",G25,경기관련소비재
038680,3660.0,3735.0,3645.0,3685.0,66373.0,245403235.0,73378085770.0,19912642.0,4.5703125,4.5703125,5492.0,11.48,0.67,321.0,1.36,50.0,에스넷,KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네트워크장비 설치 및 납품, 유지보수",20000427,WI602,IT서비스,G45,IT
137310,10180.0,10180.0,9900.0,9980.0,81515.0,811059540.0,1215056037960.0,121749102.0,6.5390625,6.5390625,24236.0,0.0,0.41,0.0,2.0,200.0,에스디바이오센서,KOSPI,의료용 기기 제조업,STANDARD Q 항원/항체 진단키트(COVID-19 진단키트),20210716,WI410,건강관리,G35,건강관리
217480,0.0,0.0,0.0,499.0,0.0,0.0,54756837359.0,109733141.0,1.6601562,1.6601562,265.0,0.0,1.88,0.0,0.0,0.0,에스디생명공학,KOSDAQ,기타 화학제품 제조업,"마스크팩, 기초화장품",20170302,WI310,"화장품,의류",G25,경기관련소비재
121890,1765.0,1819.0,1765.0,1783.0,38205.0,67957921.0,23698648218.0,13291446.0,10.7890625,10.7890625,808.0,0.0,2.21,0.0,0.0,0.0,에스디시스템,KOSDAQ,전자부품 제조업,"요금징수시스템, 지능형교통시스템,하이패스단말기",20100716,WI260,운송,G20,산업재
304360,24350.0,24400.0,23550.0,23650.0,58508.0,1392800175.0,282494425400.0,11944796.0,1.3603516,1.3603516,1010.0,0.0,23.42,0.0,0.0,0.0,에스바이오메딕스,KOSDAQ,의약품 제조업,줄기세포 치료제 연구 및 개발,20230504,WI410,건강관리,G35,건강관리
389500,25100.0,25600.0,24600.0,24850.0,89548.0,2231540350.0,157397514400.0,6333904.0,0.6699219,0.6699219,2037.0,0.0,12.2,0.0,0.0,0.0,에스비비테크,KOSDAQ,일반 목적용 기계 제조업,"베어링, 감속기",20221017,WI230,기계,G20,산업재
042110,1300.0,1300.0,1289.0,1299.0,82187.0,106247953.0,62780103636.0,48329564.0,53.28125,53.28125,2710.0,7.47,0.48,174.0,2.69,35.0,에스씨디,KOSDAQ,가정용 기기 제조업,전자렌지용 MOTOR 및 냉장고용 TIMER,20000713,WI630,IT가전,G45,IT
298060,1166.0,1230.0,1110.0,1218.0,187557.0,219952388.0,53839468368.0,44203176.0,2.1699219,2.1699219,693.0,0.0,1.76,0.0,0.0,0.0,에스씨엠생명과학,KOSDAQ,의약품 제조업,세포치료제,20200617,WI410,건강관리,G35,건강관리
065420,281.0,283.0,270.0,281.0,681210.0,187426592.0,20113221019.0,71577299.0,10.3125,10.3125,107.0,0.0,2.63,0.0,0.0,0.0,에스아이리소스,KOSDAQ,기타 화학제품 제조업,유연탄,20020822,WI100,에너지,G10,에너지
103230,4660.0,4695.0,4480.0,4690.0,96684.0,444514300.0,33768000000.0,7200000.0,2.6992188,2.6992188,6920.0,7.08,0.68,662.0,0.0,0.0,에스앤더블류,KOSDAQ,일반 목적용 기계 제조업,"디젤엔진부품, 산업부품, 단조품",20090805,WI240,조선,G20,산업재
260970,75800.0,75900.0,73300.0,73900.0,39302.0,2907594550.0,213774520600.0,2892754.0,5.4296875,5.4296875,23526.0,14.06,3.14,5256.0,1.08,800.0,에스앤디,KOSDAQ,기타 식품 제조업,"일반기능식품소재, 건강기능식품소재",20210929,WI400,필수소비재,G30,필수소비재
101490,56400.0,56500.0,54300.0,55700.0,349535.0,19247664500.0,1194845597900.0,21451447.0,10.84375,10.84375,11785.0,38.36,4.73,1452.0,0.27,150.0,에스앤에스텍,KOSDAQ,전자부품 제조업,블랭크마스크,20090414,WI620,반도체,G45,IT
095910,1706.0,1706.0,1613.0,1640.0,84043.0,137302201.0,37560626440.0,22902821.0,3.640625,3.640625,2001.0,0.0,0.82,0.0,0.0,0.0,에스에너지,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광발전시스템,태양전지모듈",20071016,WI100,에너지,G10,에너지
275630,3435.0,3440.0,3330.0,3385.0,13833.0,46746276.0,20370892765.0,6017989.0,2.7890625,2.7890625,4981.0,0.0,0.68,0.0,0.0,0.0,에스에스알,KOSDAQ,소프트웨어 개발 및 공급업,"취약점 진단 솔루션, 모의해킹 컨설팅",20180806,WI602,IT서비스,G45,IT
031330,3660.0,3690.0,3615.0,3680.0,533539.0,1952223134.0,367981846560.0,99995067.0,5.8085938,5.8085938,4414.0,6.62,0.83,556.0,5.43,200.0,에스에이엠티,KOSDAQ,기계장비 및 관련 물품 도매업,"반도체(메모리,비메모리), CPU, TFT-LCD, 네트웍 장비, PC 및 주변기기, 이동통신수탁사업",20000523,WI610,IT하드웨어,G45,IT
060540,1243.0,1250.0,1240.0,1243.0,48857.0,60665662.0,32483699358.0,26133306.0,1.0302734,1.0302734,3921.0,12.81,0.32,97.0,0.0,0.0,에스에이티,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","교통관련장비(고정식축중기, 이동식축중기 등)",20061128,WI610,IT하드웨어,G45,IT
056190,25200.0,25600.0,24850.0,25350.0,133784.0,3376329025.0,910287066000.0,35908760.0,10.3125,10.3125,29955.0,0.0,0.85,0.0,1.07,270.0,에스에프에이,KOSDAQ,특수 목적용 기계 제조업,"디스플레이, 2차전지, 반도체 제조설비 및 공장자동화기기",20011218,WI230,기계,G20,산업재
0008Z0,44950.0,45000.0,42800.0,43650.0,342296.0,14971862400.0,411906018600.0,9436564.0,7.46875,7.46875,13424.0,14.65,3.25,2980.0,0.23,100.0,에스엔시스,KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","파워솔루션, 에코솔루션, 운항제어솔루션, MRO 솔루션",20250819,WI240,조선,G20,산업재
005850,36000.0,36250.0,35350.0,36100.0,144360.0,5179263575.0,1676791572000.0,46448520.0,15.03125,15.03125,49934.0,4.51,0.72,7998.0,3.32,1200.0,에스엘,KOSPI,자동차 신품 부품 제조업,"자동차부품(자동차램프, 전동화부품, 전자부품) 제조, 판매",19881108,WI300,자동차,G25,경기관련소비재
246250,0.0,0.0,0.0,1969.0,0.0,0.0,30220617614.0,15348206.0,1.0595703,1.0595703,832.0,89.5,2.37,22.0,0.0,0.0,에스엘에스바이오,KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업","의약품 품질관리, 신약개발지원, 체외진단기기",20231020,WI410,건강관리,G35,건강관리
041510,121100.0,121100.0,117600.0,118500.0,127200.0,15073634700.0,2713020765000.0,22894690.0,29.875,29.875,29037.0,149.06,4.08,795.0,0.34,400.0,에스엠,KOSDAQ,오디오물 출판 및 원판 녹음업,"음반(CD,MC),연예 대리",20000427,WI331,미디어,G50,커뮤니케이션서비스
010580,2700.0,2765.0,2550.0,2575.0,1595013.0,4217158026.0,286473282000.0,111251760.0,0.52001953,0.52001953,606.0,257.5,4.25,10.0,0.0,0.0,에스엠벡셀,KOSPI,자동차 신품 부품 제조업,"자동차부품(워터펌프,오일펌프,엔진헤드(GV6),프론트케이스) 제조",19941227,WI300,자동차,G25,경기관련소비재
460870,4740.0,4745.0,4565.0,4585.0,389945.0,1796373901.0,90889848840.0,19823304.0,5.5585938,5.5585938,1798.0,0.0,2.55,0.0,0.0,0.0,에스엠씨지,KOSDAQ,유리 및 유리제품 제조업,화장품 유리용기,20250307,WI200,비철금속,G15,소재
007820,4125.0,4170.0,4075.0,4100.0,129131.0,531286321.0,82139178600.0,20033946.0,2.1699219,2.1699219,3061.0,7.02,1.34,584.0,0.0,0.0,에스엠코어,KOSDAQ,일반 목적용 기계 제조업,"자동화물류서비스, 자동화공정설비",20111108,WI230,기계,G20,산업재
464080,10340.0,10350.0,10050.0,10170.0,202642.0,2059087970.0,179824211100.0,17681830.0,0.38989258,0.38989258,1808.0,0.0,5.63,0.0,0.0,0.0,에스오에스랩,KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",산업용 및 차량용 라이다(LiDAR),20240625,WI610,IT하드웨어,G45,IT
